,Item_Identifier,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
4738,645,2,0.079675335,13,110.1544,6,1,1,1599.342300321221
4739,743,1,0.0,4,103.6306,5,2,3,3198.675166005556
4740,1178,1,0.129241042,6,165.021,8,0,1,2519.8433127097137
4741,309,1,0.0,4,47.2744,0,2,0,-523.7883308287124
4742,974,1,0.093676604,13,119.4124,3,2,2,2304.6900485654596
4743,1241,2,0.133687996,3,222.0798,3,2,2,3879.9742760393574
4744,1335,1,0.010424177,9,208.0954,2,1,1,2985.516860025785
4745,912,1,0.106523384,5,38.1822,5,2,3,1997.3516315120469
4746,1490,1,0.052160388,8,190.4846,7,1,1,2912.1025610958955
4747,904,2,0.038835464,6,263.1252,7,1,1,4109.6402628201095
4748,1402,1,0.014303066,9,147.6418,2,1,1,2036.993490443013
4749,558,1,0.038526684,13,238.3564,8,0,1,3812.6875009381374
4750,190,2,0.157718931,4,240.2538,2,1,1,3293.1323566687033
4751,93,1,0.150539043,14,49.2692,6,1,1,502.8332581465206
4752,928,1,0.050505213,3,123.7072,5,2,3,3425.3994818132414
4753,658,0,0.026160105,6,168.3474,1,2,1,2189.7108807944755
4754,729,1,0.033861654,13,213.2902,1,2,1,2901.5848513658125
4755,623,1,0.067733845,6,243.3144,4,0,0,2772.0144453460466
4756,1319,1,0.039146163,9,114.3176,8,0,1,1876.4733197949322
4757,1426,1,0.110513428,9,104.4306,7,1,1,1473.7171568813455
4758,1320,1,0.076554385,9,245.746,8,0,1,3859.7897428845563
4759,1050,2,0.121419594,5,117.5466,1,2,1,1304.7017237341324
4760,1364,1,0.031332632,11,40.548,6,1,1,556.1667280892657
4761,89,1,0.084679095,7,190.6872,5,2,3,4415.6880132032165
4762,137,1,0.054109186,7,74.7012,1,2,1,724.3862355409524
4763,1068,2,0.09224886,10,147.6734,0,2,0,902.442153709329
4764,1443,0,0.029066785,9,121.0414,6,1,1,1780.0287090354595
4765,1405,1,0.037339898,9,75.2328,4,0,0,193.20129970260132
4766,1154,2,0.169458887,3,116.2834,5,2,3,3141.877456047001
4767,1136,2,0.049666763,10,212.9586,6,1,1,3248.3071296933404
4768,460,2,0.019106758,5,82.6592,5,2,3,2876.8761584491294
4769,187,1,0.039636104,13,41.648,6,1,1,570.7748655557102
4770,1272,1,0.040089313,9,106.7964,0,2,0,317.82428558090146
4771,980,2,0.093840193,5,188.0214,1,2,1,2449.1282475280445
4772,559,1,0.012076957,0,48.6034,0,2,0,-521.3449787601974
4773,841,2,0.122081667,0,43.8454,3,2,2,1133.0461596344935
4774,1440,1,0.116910445,8,154.563,6,1,1,2190.2629045031176
4775,883,2,0.144274551,5,55.2588,4,0,0,-251.6219694536352
4776,319,1,0.049419707,6,148.2734,7,1,1,2275.9115085089866
4777,974,1,0.093296553,13,120.0124,8,0,1,1873.1652849928319
4778,414,2,0.076717379,5,109.7228,7,1,1,1664.6784051302957
4779,704,2,0.048511068,6,77.996,0,2,0,-99.50248040520046
4780,624,1,0.112693192,13,256.2646,4,0,0,2889.2523278739973
4781,990,1,0.037615546,5,192.4478,2,1,1,2705.292017578988
4782,1036,1,0.026409147,0,126.102,3,2,2,2537.51486567369
4783,915,2,0.061744052,13,59.2562,5,2,3,2425.394830156781
4784,1135,2,0.048304782,4,47.8376,7,1,1,741.6588871101899
4785,1489,3,0.034705807,9,163.721,5,2,3,4130.221190556426
4786,1495,1,0.0,9,192.8478,9,0,1,3217.1499522124777
4787,921,2,0.0,5,261.8278,6,1,1,4101.482408502359
4788,1431,1,0.016132205,8,108.2596,5,2,3,3230.446450214251
4789,1246,1,0.025882559,6,168.7474,2,1,1,2351.7347376395805
4790,248,2,0.136402598,13,191.882,6,1,1,2781.100077090651
4791,965,2,0.045683383,13,38.2848,6,1,1,533.7535733167506
4792,896,2,0.047353168,13,117.2782,7,1,1,1815.9240899482083
4793,688,2,0.053858987,6,166.0526,9,0,1,2757.4839323009724
4794,1501,1,0.031549979,9,109.8228,3,2,2,2258.6121959324073
4795,748,1,0.089255373,13,253.9672,6,1,1,3786.319470220259
4796,510,2,0.039041114,0,206.5296,8,0,1,3367.922513480752
4797,428,2,0.011396037,5,89.0488,7,1,1,1452.4588157130243
4798,1493,0,0.098540307,9,211.127,1,2,1,2720.3976508109213
4799,708,1,0.130411797,0,180.566,0,2,0,1332.4757868214879
4800,938,1,0.03509937,3,255.6014,5,2,3,5504.6551884111
4801,284,1,0.284224541,3,186.1266,0,2,0,1161.7120782939442
4802,155,1,0.033913749,5,220.3456,1,2,1,3028.1877899327583
4803,1471,1,0.121539272,9,92.4146,4,0,0,318.3633881457745
4804,730,1,0.224269298,13,104.4622,4,0,0,336.98221771924136
4805,789,2,0.06052101,5,152.9656,9,0,1,2542.5883816461073
4806,573,1,0.0,13,119.744,0,2,0,590.073087778421
4807,539,1,0.112131275,3,118.244,1,2,1,1305.012877052553
4808,1094,1,0.04656414,1,121.0414,3,2,2,2422.8976906554326
4809,1277,1,0.045091342,8,139.4838,3,2,2,2701.5509385750374
4810,795,1,0.089624277,2,193.9478,3,2,2,3487.8785839965904
4811,599,1,0.011613156,5,95.041,8,0,1,1636.199169394989
4812,29,1,0.046372661,14,88.5198,0,2,0,31.170037758713306
4813,793,1,0.16145695,13,104.4622,5,2,3,2928.284444381751
4814,1269,1,0.050052711,8,128.4336,8,0,1,2079.75767116604
4815,898,1,0.0,0,149.3708,9,0,1,2558.624476347981
4816,694,2,0.008583918,10,72.1038,7,1,1,1183.9401805704988
4817,1479,1,0.080226072,9,45.7718,1,2,1,211.65423029463977
4818,997,2,0.030545722,3,85.454,5,2,3,2897.3011527810445
4819,327,1,0.022944688,6,115.0492,8,0,1,1930.6268502989137
4820,899,1,0.138923761,3,78.4644,4,0,0,86.25429773014025
4821,939,1,0.057258817,4,85.3566,5,2,3,2815.575484785317
4822,1203,2,0.009077217,3,102.099,7,1,1,1652.8601269857527
4823,261,1,0.116891138,5,75.767,6,1,1,981.2542027172858
4824,52,0,0.062241994,14,162.7526,0,2,0,1125.2241263062747
4825,1540,1,0.011333911,9,236.8248,3,2,2,4269.444225243624
4826,1377,1,0.040042881,11,84.9908,7,1,1,1287.6068733597913
4827,1496,1,0.016173165,8,131.1626,3,2,2,2618.0201466900044
4828,108,1,0.0,4,82.325,6,1,1,1282.948771967834
4829,890,1,0.032074998,3,114.5492,3,2,2,2346.0882079546955
4830,1016,2,0.106583703,0,96.7384,4,0,0,462.24411434436206
4831,1314,1,0.148536185,9,235.9616,3,2,2,4028.012084143891
4832,901,1,0.032153714,10,62.6194,1,2,1,560.3746810204004
4833,1411,1,0.029643872,9,43.2086,8,0,1,784.255848433053
4834,258,1,0.122493968,3,133.9942,8,0,1,2062.798593555818
4835,656,1,0.0,10,140.418,8,0,1,2355.2518778752196
4836,1325,1,0.036506915,9,228.201,1,2,1,3127.2400435636564
4837,783,1,0.029739652,13,37.7822,8,0,1,702.0351113843133
4838,237,2,0.09870238,5,195.2768,1,2,1,2562.721343314413
4839,1225,2,0.113123006,6,191.9504,1,2,1,2473.7206148505297
4840,91,1,0.041733666,7,190.1872,9,0,1,3124.7152106751864
4841,269,2,0.0,4,151.2708,6,1,1,2389.1941033582307
4842,17,1,0.129206196,14,89.5146,0,2,0,-92.46383633112077
4843,1051,1,0.055384948,6,145.7444,2,1,1,1946.3094274703694
4844,294,2,0.040931994,6,81.6276,8,0,1,1415.1630552767683
4845,812,4,0.05370465,3,201.0742,9,0,1,3374.7535912378453
4846,1159,2,0.299530629,6,139.9838,4,0,0,801.917707582038
4847,799,2,0.0,13,184.9608,7,1,1,2950.443390787443
4848,129,1,0.162191037,7,144.7444,5,2,3,3569.6087998158655
4849,1463,1,0.021063528,8,134.4942,3,2,2,2662.0593814021713
4850,1178,1,0.129216604,6,162.921,6,1,1,2305.315408650892
4851,1286,1,0.015465765,9,165.0526,7,1,1,2579.005635430357
4852,1291,1,0.091627467,9,161.6894,9,0,1,2580.4110756677046
4853,1426,1,0.110289757,9,102.8306,8,0,1,1576.752253880671
4854,1303,1,0.15579704,9,191.3504,4,0,0,1803.0995653604882
4855,363,1,0.027280495,3,151.234,3,2,2,2931.545224910512
4856,204,1,0.112071014,13,154.9998,2,1,1,1996.3593856275365
4857,1327,1,0.072782102,9,159.492,9,0,1,2577.456654727673
4858,979,2,0.171444454,10,49.5376,6,1,1,501.1121453984083
4859,906,2,0.020904887,13,158.9578,5,2,3,4046.4260623649825
4860,1488,1,0.02547263,8,144.576,6,1,1,2187.9356116736662
4861,536,2,0.021555692,12,186.0582,1,2,1,2536.56988714038
4862,608,1,0.125976163,6,86.5198,9,0,1,1364.2010889754238
4863,464,2,0.080721764,0,195.611,6,1,1,2946.525427078288
4864,662,1,0.113728834,0,53.7956,3,2,2,1269.396626969044
4865,276,1,0.0,3,120.3124,2,1,1,1656.424460009374
4866,734,1,0.08441738,10,258.233,2,1,1,3647.581791982594
4867,208,0,0.092933158,4,197.6426,5,2,3,4477.724200822446
4868,15,1,0.065569288,14,144.6128,7,1,1,2185.3313735167426
4869,1315,1,0.112778767,9,123.5046,3,2,2,2337.2640274264577
4870,511,4,0.050148322,3,79.396,9,0,1,1489.8815503182086
4871,607,2,0.046183676,5,37.0506,7,1,1,582.2852103046882
4872,1314,1,0.147217192,9,234.1616,5,2,3,4970.371139290158
4873,1401,1,0.05219943,8,123.673,6,1,1,1818.5916155213908
4874,1073,2,0.03026518,13,223.4114,1,2,1,3095.8617671228503
4875,465,2,0.114469755,3,112.1202,1,2,1,1241.3467592310158
4876,1049,1,0.032604886,10,165.0842,7,1,1,2552.23683474764
4877,1046,2,0.051616858,0,79.6644,8,0,1,1365.2495008827054
4878,1365,1,0.118673527,8,141.2812,4,0,0,1086.5016385527692
4879,757,0,0.0,13,89.383,7,1,1,1393.4210519350308
4880,965,2,0.045784687,13,35.7848,7,1,1,548.9648185267592
4881,938,1,0.05903503,3,256.4014,0,2,0,2626.6752415286264
4882,482,2,0.045977618,4,46.7744,6,1,1,682.4548783450336
4883,679,2,0.020946828,10,261.3936,8,0,1,4237.97294900455
4884,1061,2,0.142661865,6,87.3514,6,1,1,1142.2775561011263
4885,674,1,0.118286387,13,223.7088,9,0,1,3503.470494666948
4886,132,1,0.0,14,166.0158,5,2,3,4164.649040910746
4887,45,1,0.051882003,14,188.1898,9,0,1,3068.3158309851433
4888,752,1,0.056206622,3,51.3008,4,0,0,-195.84719033821614
4889,1517,1,0.008751398,9,196.111,5,2,3,4608.347643105631
4890,565,1,0.033996111,12,114.786,3,2,2,2339.1026680685527
4891,1231,2,0.019799238,3,86.5198,9,0,1,1573.8216390761268
4892,900,1,0.055659189,4,223.7114,3,2,2,4004.6201092917745
4893,1462,1,0.090931104,9,195.711,3,2,2,3496.441121183985
4894,1465,1,0.080486221,8,94.5436,6,1,1,1316.7573041561195
4895,1031,1,0.106717322,6,178.337,8,0,1,2766.7720333450748
4896,32,1,0.133421019,4,96.0726,2,1,1,1056.355476402714
4897,684,1,0.095078893,0,159.6604,1,2,1,1980.5442206517973
4898,553,2,0.032150627,3,185.124,1,2,1,2515.305972084744
4899,1134,0,0.063286094,3,100.37,3,2,2,2035.2344330148208
4900,1080,2,0.043158104,6,197.6742,8,0,1,3208.8433386310953
4901,1125,1,0.088166215,4,183.8292,3,2,2,3326.37063606018
4902,118,1,0.098799937,14,142.2812,4,0,0,1142.7354586245615
4903,997,2,0.030867981,3,86.454,2,1,1,1103.5663248846195
4904,1200,1,0.039918581,13,228.7694,8,0,1,3653.476074147022
4905,649,2,0.015120568,10,248.6408,7,1,1,3922.0048698454757
4906,1495,1,0.0,9,192.2478,0,2,0,1712.9819581032662
4907,460,2,0.019238671,5,82.7592,7,1,1,1340.9706479584424
4908,408,1,0.038050764,10,65.9826,3,2,2,1576.8321939058023
4909,1271,1,0.027041096,9,129.1336,7,1,1,2000.496108349133
4910,870,1,0.124699691,3,266.0884,9,0,1,4162.726661201455
4911,735,1,0.039287423,5,246.8802,6,1,1,3770.1842865378703
4912,169,2,0.053792758,0,121.0072,1,2,1,1488.9966244073612
4913,139,1,0.141176075,7,253.8382,3,2,2,4335.147448484798
4914,1176,2,0.0,5,214.8218,0,2,0,2107.9704409509177
4915,1169,2,0.081737302,6,90.9488,6,1,1,1299.435258152992
4916,1324,1,0.067533904,9,111.486,2,1,1,1385.5105055290464
4917,1455,1,0.09566912,8,56.793,4,0,0,-191.2936433104229
4918,1424,1,0.0,8,149.8024,1,2,1,1968.1037815936347
4919,1305,1,0.22103705,9,124.8362,4,0,0,657.8250074080893
4920,148,2,0.0,6,165.6526,6,1,1,2612.0300394430824
4921,679,4,0.020845392,10,260.5936,5,2,3,5704.819786378319
4922,433,1,0.084953662,0,107.028,8,0,1,1707.7646477146877
4923,1185,2,0.047294706,10,182.1608,2,1,1,2555.003299063865
4924,1420,1,0.175539766,8,183.6608,7,1,1,2599.259834296235
4925,218,2,0.007539885,4,145.7102,8,0,1,2472.422595965741
4926,427,2,0.020813453,3,89.6488,9,0,1,1630.3629549476832
4927,1162,2,0.029417303,0,64.1142,5,2,3,2568.766044366952
4928,772,1,0.10178199,13,113.6834,4,0,0,685.9824096181637
4929,735,1,0.039262153,5,247.2802,1,2,1,3431.6676257447834
4930,1310,1,0.021754595,9,34.1874,3,2,2,1099.7702831368879
4931,1160,1,0.025078117,13,176.7054,5,2,3,4277.9826087431675
4932,1185,2,0.047124068,10,182.0608,7,1,1,2825.25475694024
4933,1492,1,0.04281828,8,163.9842,9,0,1,2697.072009078492
4934,1480,1,0.056077341,8,152.1024,9,0,1,2489.93354999287
4935,528,1,0.073410642,12,35.9216,8,0,1,603.9230302234241
4936,835,2,0.025874934,5,163.421,1,2,1,2182.10808546403
4937,651,2,0.088291127,6,118.7466,1,2,1,1382.5568435847226
4938,506,1,0.0,10,114.515,9,0,1,2008.048080481367
4939,1209,1,0.104371086,13,164.4868,5,2,3,3953.8575638711436
4940,777,1,0.062136785,4,150.605,2,1,1,2016.3910643204908
4941,1163,4,0.139930125,0,50.5008,5,2,3,2240.466239679003
4942,573,1,0.08029289,13,120.844,8,0,1,1912.7285447747777
4943,287,1,0.0,6,123.3046,9,0,1,2152.510268670145
4944,889,2,0.047078339,0,111.357,3,2,2,2309.6712441692107
4945,490,2,0.125798231,5,102.5358,9,0,1,1651.2389008201849
4946,525,2,0.049689828,5,110.3912,7,1,1,1719.2091643056574
4947,319,1,0.049278643,6,147.1734,1,2,1,1859.9315907068826
4948,101,1,0.061013491,14,96.0436,1,2,1,1036.7018811216003
4949,273,1,0.042007527,13,43.2428,9,0,1,826.7762195321357
4950,347,2,0.016205646,3,188.8556,8,0,1,3129.313815836672
4951,1143,2,0.037880729,0,152.7656,6,1,1,2343.4390811332796
4952,123,1,0.070731517,7,178.0344,3,2,2,3273.5759158219216
4953,414,2,0.076498396,5,108.9228,1,2,1,1253.5002169906243
4954,227,1,0.030435601,4,255.9672,8,0,1,4115.693635501178
4955,1021,2,0.035328539,6,158.5578,7,1,1,2486.1297489543977
4956,60,1,0.014637395,14,144.7102,2,1,1,2000.42236031756
4957,481,1,0.034857707,3,180.4344,1,2,1,2403.8650988696686
4958,966,1,0.162119533,1,121.2098,4,0,0,714.479197412757
4959,391,1,0.124739062,15,128.102,4,0,0,873.8766982549637
4960,816,1,0.07786478,6,97.0094,9,0,1,1605.9364585506155
4961,1291,1,0.09200271,9,161.8894,2,1,1,2129.4986393918434
4962,321,2,0.089948119,13,132.6626,8,0,1,2118.218056397231
4963,1422,1,0.091037229,11,108.9938,8,0,1,1702.6134989573748
4964,1212,2,0.0,3,51.035,1,2,1,473.90329201129134
4965,949,4,0.10885123,4,96.8752,2,1,1,1203.4797946285194
4966,433,1,0.142195014,0,105.728,0,2,0,150.76530044838364
4967,288,2,0.030631225,6,116.4176,7,1,1,1846.6315526651442
4968,1375,1,0.059797172,8,263.2226,1,2,1,3634.000044507232
4969,541,1,0.0,5,59.2588,1,2,1,572.6542963336412
4970,668,4,0.123812157,13,96.3436,2,1,1,1162.0861319109567
4971,1379,1,0.138660307,9,62.9194,0,2,0,-532.2921534762821
4972,12,1,0.045442396,14,85.4882,9,0,1,1480.562846328537
4973,946,2,0.024647467,1,96.4068,2,1,1,1272.0952363598585
4974,304,1,0.115686024,6,96.0436,5,2,3,2888.7487853686134
4975,1282,1,0.055654536,9,114.1518,3,2,2,2288.080974145886
4976,1532,1,0.297424743,9,174.2422,0,2,0,932.1657808678187
4977,581,2,0.121821828,0,60.722,9,0,1,1012.1175811806233
4978,576,2,0.104672114,3,105.2622,2,1,1,1277.3000282494754
4979,275,2,0.114450757,0,90.3514,6,1,1,1253.2623149798364
4980,842,2,0.066624286,2,180.9292,2,1,1,2517.436481798107
4981,1167,2,0.0,5,184.6266,2,1,1,2679.3964051080325
4982,978,2,0.042705388,4,120.2782,7,1,1,1880.7684628625689
4983,662,0,0.113173172,0,52.9956,1,2,1,254.97943644281577
4984,453,2,0.025850623,6,149.0418,1,2,1,1961.551152415675
4985,329,2,0.089014099,15,46.506,0,2,0,-664.7188450367138
4986,1105,2,0.017158459,0,176.037,2,1,1,2523.8263643255073
4987,806,2,0.013058345,6,116.3834,9,0,1,2051.3769935207492
4988,1032,1,0.088278814,6,62.051,5,2,3,2396.963464085767
4989,1009,1,0.097232874,10,156.0314,0,2,0,990.1583718944703
4990,1165,1,0.117232927,4,266.2226,0,2,0,2677.7910335007787
4991,1374,1,0.064347565,11,253.504,5,2,3,5407.61844776295
4992,41,1,0.039145429,14,38.619,2,1,1,307.6995556613674
4993,1108,2,0.061095976,10,44.6744,8,0,1,791.2651156698385
4994,379,2,0.022557789,4,247.7092,7,1,1,3905.7274987783085
4995,1123,3,0.023314389,0,91.2462,0,2,0,186.44653051686896
4996,161,2,0.068231673,3,102.899,9,0,1,1760.087673399672
4997,439,1,0.03135221,12,158.6604,3,2,2,3028.1259946789487
4998,223,1,0.119558153,13,210.5612,0,2,0,1807.155827207781
4999,935,1,0.305264825,13,105.5964,4,0,0,216.03647323531095
5000,891,3,0.037594397,10,140.8812,0,2,0,925.4102818423557
5001,1484,1,0.058736238,8,78.5618,8,0,1,1286.151091902504
5002,316,1,0.121438886,3,93.6778,9,0,1,1490.4994147621615
5003,590,2,0.130900158,2,91.2804,6,1,1,1233.8262912790933
5004,267,1,0.136710131,3,94.1094,9,0,1,1472.1250409092536
5005,1226,2,0.038192036,6,106.5964,9,0,1,1851.7673809600374
5006,1018,1,0.04458772,4,86.9856,7,1,1,1324.0637551193904
5007,816,1,0.077901576,6,96.9094,7,1,1,1422.4437911388213
5008,206,2,0.031316108,3,52.564,9,0,1,1037.9483854563136
5009,1460,1,0.011844058,9,152.534,7,1,1,2388.128764780891
5010,724,2,0.063583911,2,153.7682,3,2,2,2941.671040424748
5011,462,1,0.035820019,6,130.5284,7,1,1,2020.8073349184983
5012,646,2,0.047910156,0,39.8138,5,2,3,2165.456423267715
5013,177,1,0.0,13,174.537,2,1,1,2489.275841937009
5014,1001,1,0.036114404,6,258.8278,2,1,1,3739.9068320890183
5015,451,2,0.078914647,5,83.1276,6,1,1,1192.1781866547021
5016,413,1,0.06972729,5,33.2558,4,0,0,-498.0145978989042
5017,917,2,0.04969885,0,223.9062,9,0,1,3670.0216897495175
5018,119,1,0.021267169,7,53.2298,7,1,1,844.6162519084978
5019,946,2,0.024608674,1,98.8068,3,2,2,2150.122542872502
5020,502,2,0.038537981,0,64.951,2,1,1,765.5217301672646
5021,47,1,0.165035146,4,37.6506,5,2,3,1902.2108215390504
5022,1358,0,0.027089826,11,50.6666,9,0,1,922.3564434482173
5023,193,1,0.031166435,6,160.1578,7,1,1,2493.1228668145664
5024,637,1,0.031043803,6,101.799,6,1,1,1525.1678797560899
5025,305,1,0.141831427,13,152.4998,3,2,2,2746.8008098374285
5026,834,2,0.168259451,10,130.4942,4,0,0,873.7061054137157
5027,1052,2,0.022756451,6,108.8596,0,2,0,420.1905931946203
5028,612,2,0.073849696,3,86.3198,9,0,1,1487.1729910040422
5029,993,2,0.035650779,13,112.9518,3,2,2,2336.165582634606
5030,1210,1,0.044714995,13,125.402,2,1,1,1636.8657653668347
5031,1358,1,0.045272429,11,50.2666,0,2,0,-574.5370511377895
5032,834,2,0.09608226,10,134.2942,6,1,1,1949.117449433607
5033,374,1,0.021517566,12,108.2596,1,2,1,1292.5704403444047
5034,523,2,0.128260071,0,104.1332,8,0,1,1623.5495259197005
5035,748,1,0.089411048,13,254.8672,9,0,1,4036.2481157790426
5036,401,2,0.035840212,5,245.0486,8,0,1,3968.027036892866
5037,418,1,0.069281708,15,263.5252,5,2,3,5561.656493925861
5038,1508,1,0.028862957,8,128.431,8,0,1,2112.5094083505105
5039,75,1,0.058763973,7,72.238,2,1,1,806.515121827546
5040,837,2,0.086293322,6,229.3694,2,1,1,3233.577073279728
5041,758,2,0.044014888,0,181.795,6,1,1,2789.6513020981906
5042,401,2,0.035833435,5,244.7486,6,1,1,3781.493808127165
5043,100,1,0.01948183,7,40.1164,2,1,1,372.1578617417822
5044,1192,1,0.023619935,0,103.3332,5,2,3,3154.031274596289
5045,189,2,0.029164278,3,175.237,8,0,1,2897.370766297922
5046,653,1,0.080756828,13,118.0124,4,0,0,790.1403137536277
5047,1290,1,0.024326578,9,41.9454,6,1,1,593.0891580939838
5048,1131,1,0.071925626,13,121.9098,1,2,1,1410.1142636903064
5049,1232,1,0.008017245,4,170.8422,7,1,1,2688.5824630172583
5050,44,1,0.084463753,14,262.291,9,0,1,4167.237965429489
5051,117,1,0.067823104,7,124.6362,4,0,0,928.8956314659104
5052,592,1,0.0,10,64.0826,6,1,1,985.6636877504111
5053,1435,1,0.032884127,8,236.5906,6,1,1,3608.687162971076
5054,911,1,0.017506543,10,184.0608,4,0,0,1925.5004739281821
5055,519,0,0.021856851,5,191.8162,6,1,1,2910.023204094505
5056,379,2,0.022603838,4,248.1092,3,2,2,4480.952496412629
5057,166,1,0.030088502,6,216.6192,6,1,1,3320.003717852738
5058,1423,1,0.045062219,9,58.4562,2,1,1,596.491659069095
5059,1225,2,0.11344683,6,193.7504,7,1,1,2900.2916318752036
5060,1442,1,0.104143397,8,262.2278,1,2,1,3543.1603860891582
5061,763,1,0.087780702,13,105.099,0,2,0,212.2297129651115
5062,594,2,0.121873881,6,113.1544,5,2,3,3176.0376112823506
5063,3,1,0.0,14,191.753,6,1,1,2975.338163861549
5064,525,2,0.049589259,5,109.7912,8,0,1,1837.6063888004533
5065,700,1,0.176933493,0,159.1604,3,2,2,2803.1174473270767
5066,691,2,0.030388183,1,247.8092,3,2,2,4463.260804616957
5067,186,1,0.008763128,6,120.2414,6,1,1,1855.1050564457328
5068,355,1,0.103683012,3,105.099,7,1,1,1515.8330788100575
5069,150,1,0.141697997,13,122.5072,1,2,1,1313.73909296381
5070,1338,1,0.012725138,9,121.8414,2,1,1,1638.716223236553
5071,1234,1,0.067257683,5,53.3298,0,2,0,-554.8086682967253
5072,1012,1,0.028639386,6,41.7454,9,0,1,825.9630817539091
5073,676,1,0.064896679,0,90.0804,1,2,1,948.0855277637606
5074,1003,2,0.090060741,13,150.3708,2,1,1,1986.553684164412
5075,46,1,0.071018789,14,114.4518,1,2,1,1307.1313923928897
5076,861,2,0.145839766,4,194.9794,6,1,1,2817.48591659673
5077,893,1,0.040514888,6,186.524,8,0,1,3007.1752237930814
5078,921,2,0.048621862,5,259.1278,1,2,1,3632.9133459580244
5079,1119,1,0.096265377,6,233.7958,5,2,3,5056.415517272935
5080,546,1,0.098413825,10,98.8042,8,0,1,1543.2080131918506
5081,0,0,0.041009558,14,141.0154,9,0,1,2317.9357179227172
5082,1181,2,0.01611834,1,45.2402,2,1,1,487.0315641437837
5083,1491,1,0.019490421,9,169.3474,1,2,1,2237.5841154487343
5084,291,2,0.072095416,3,184.7924,1,2,1,2446.091702384753
5085,820,2,0.143118865,1,160.8578,3,2,2,2918.4481809387744
5086,1435,1,0.032957049,8,239.1906,7,1,1,3703.3485013494555
5087,749,1,0.13750615,13,156.863,7,1,1,2247.6657243135032
5088,1500,1,0.029832699,8,109.7228,4,0,0,742.9296950220951
5089,658,1,0.026288547,6,167.0474,3,2,2,3172.151240975879
5090,1215,2,0.0,5,193.2478,3,2,2,3653.6479323306785
5091,1224,2,0.051572555,5,126.9678,9,0,1,2147.714261913268
5092,1374,0,0.064606878,11,253.604,1,2,1,3437.677400686658
5093,1341,0,0.152556491,8,85.1224,8,0,1,1197.52284260223
5094,938,1,0.0,3,255.8014,8,0,1,4157.108940853451
5095,1049,1,0.032589486,10,167.7842,9,0,1,2776.1731726022886
5096,1224,2,0.051482762,5,128.8678,6,1,1,1941.2683131658323
5097,664,1,0.039529574,10,117.7808,1,2,1,1409.5964109317306
5098,871,0,0.087480308,4,158.3288,4,0,0,1380.5067807031942
5099,1248,1,0.052282677,13,122.5072,7,1,1,1850.1441759240142
